Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,1128.000000,1139.000000,1068.400024,1086.800049,1083.472046,60141
2022-05-05,1100.000000,1119.000000,1083.000000,1091.500000,1088.157593,51720
2022-05-06,1031.000000,1137.849976,1030.000000,1091.550049,1088.207520,218337
2022-05-09,1080.000000,1124.500000,1047.400024,1102.949951,1099.572510,249097
2022-05-10,1102.000000,1118.849976,1080.400024,1101.500000,1098.126953,74795
2022-05-11,1104.000000,1109.650024,1046.000000,1055.800049,1052.567017,71539
2022-05-12,1050.000000,1050.000000,991.150024,1012.049988,1008.950928,64043
2022-05-13,1025.050049,1044.500000,1006.549988,1029.099976,1025.948730,147738
2022-05-16,1036.849976,1050.949951,1012.650024,1027.050049,1023.905029,57724
2022-05-17,1030.000000,1068.150024,1025.800049,1060.800049,1057.551636,58663
2022-05-18,1069.349976,1077.000000,1046.349976,1056.900024,1053.663574,40751
2022-05-19,1031.000000,1046.949951,1018.000000,1026.150024,1023.007751,41068
2022-05-20,1034.250000,1154.949951,1030.000000,1046.949951,1043.744019,53812
2022-05-23,1055.000000,1074.500000,1039.150024,1052.949951,1049.725586,51904
2022-05-24,1052.949951,1064.500000,1027.000000,1042.599976,1039.407349,47946
2022-05-25,1045.000000,1051.050049,1011.150024,1015.400024,1012.290649,32951
2022-05-26,1022.099976,1026.500000,997.950012,1006.349976,1003.268372,125991
2022-05-27,1013.200012,1028.500000,1005.799988,1010.750000,1007.654907,52199
2022-05-30,1018.450012,1038.000000,1013.549988,1028.250000,1025.101318,53357
2022-05-31,1030.000000,1035.650024,1005.849976,1013.950012,1010.845093,50185
2022-06-01,1019.000000,1025.599976,1007.549988,1013.549988,1010.446289,44896
2022-06-02,1013.549988,1035.000000,1000.000000,1018.049988,1014.932556,81750
2022-06-03,1025.949951,1041.250000,1011.849976,1015.400024,1012.290649,79243
2022-06-06,1011.849976,1019.799988,988.250000,991.299988,988.264465,61415
2022-06-07,991.299988,997.750000,968.000000,977.299988,974.307312,63367
2022-06-08,983.900024,989.349976,970.000000,979.849976,976.849487,44020
2022-06-09,985.000000,994.049988,972.799988,979.700012,976.700012,52782
2022-06-10,970.000000,979.200012,966.049988,974.849976,974.849976,29756
2022-06-13,960.200012,967.849976,948.400024,951.700012,951.700012,31335
2022-06-14,950.000000,963.900024,931.049988,934.950012,934.950012,41958
2022-06-15,936.950012,943.950012,935.099976,938.950012,938.950012,26436
2022-06-16,945.299988,962.000000,910.000000,917.349976,917.349976,118627
2022-06-17,912.000000,920.000000,895.250000,899.250000,899.250000,60668
2022-06-20,903.000000,913.900024,890.000000,897.650024,897.650024,77121
2022-06-21,903.000000,908.849976,896.700012,900.349976,900.349976,37052
2022-06-22,896.000000,928.000000,891.099976,909.750000,909.750000,163427
2022-06-23,915.000000,946.000000,915.000000,926.750000,926.750000,230715
2022-06-24,934.799988,940.700012,921.200012,927.150024,927.150024,37155
2022-06-27,934.250000,942.799988,922.849976,926.000000,926.000000,191892
2022-06-28,926.000000,952.000000,919.950012,936.150024,936.150024,57666
2022-06-29,923.000000,936.549988,922.849976,931.000000,931.000000,35717
2022-06-30,929.000000,948.500000,923.000000,929.200012,929.200012,27682
2022-07-01,933.000000,949.000000,917.750000,937.250000,937.250000,29484
2022-07-04,943.849976,954.799988,934.299988,947.599976,947.599976,41007
2022-07-05,952.349976,961.599976,948.000000,952.000000,952.000000,31811
2022-07-06,954.000000,1040.900024,952.349976,1024.449951,1024.449951,529571
2022-07-07,1025.150024,1148.400024,1022.200012,1122.099976,1122.099976,550810
2022-07-08,1121.000000,1140.000000,1086.000000,1120.800049,1120.800049,221614
2022-07-11,1113.300049,1189.000000,1105.750000,1176.449951,1176.449951,263862
2022-07-12,1165.000000,1212.500000,1141.599976,1203.900024,1203.900024,304830
2022-07-13,1205.000000,1225.000000,1155.750000,1167.050049,1167.050049,160376
2022-07-14,1170.000000,1232.550049,1116.050049,1225.849976,1225.849976,339594
2022-07-15,1225.849976,1241.000000,1189.949951,1234.849976,1234.849976,164550
2022-07-18,1239.800049,1239.800049,1198.449951,1204.349976,1204.349976,69423
2022-07-19,1208.000000,1214.699951,1199.000000,1200.750000,1200.750000,64573
2022-07-20,1210.000000,1210.000000,1182.000000,1200.050049,1200.050049,52793
2022-07-21,1161.300049,1258.699951,1161.000000,1250.800049,1250.800049,260769
2022-07-22,1250.800049,1250.800049,1212.800049,1221.800049,1221.800049,102861
2022-07-25,1230.000000,1230.000000,1200.000000,1203.599976,1203.599976,65781
2022-07-26,1201.000000,1237.000000,1200.000000,1217.400024,1217.400024,137660
2022-07-27,1217.400024,1229.599976,1205.250000,1212.349976,1212.349976,78392
2022-07-28,1218.699951,1249.849976,1215.449951,1240.199951,1240.199951,138689
2022-07-29,1245.000000,1273.800049,1227.599976,1260.550049,1260.550049,142983
2022-08-01,1268.000000,1298.849976,1253.000000,1257.500000,1257.500000,190094
2022-08-02,1250.000000,1346.000000,1250.000000,1328.750000,1328.750000,438173
2022-08-03,1323.500000,1349.650024,1290.000000,1332.599976,1332.599976,342535
2022-08-04,1343.000000,1349.250000,1311.250000,1323.849976,1323.849976,153112
2022-08-05,1323.900024,1342.949951,1308.000000,1326.449951,1326.449951,159627
2022-08-08,1324.949951,1341.000000,1319.000000,1330.599976,1330.599976,57694
2022-08-10,1330.599976,1365.000000,1324.199951,1342.699951,1342.699951,144230
2022-08-11,1360.000000,1361.800049,1338.000000,1353.199951,1353.199951,162735
2022-08-12,1351.000000,1364.500000,1345.000000,1348.050049,1348.050049,58393
2022-08-16,1355.099976,1382.900024,1347.949951,1363.300049,1363.300049,123121
2022-08-17,1363.300049,1398.000000,1363.300049,1377.650024,1377.650024,202132
2022-08-18,1378.000000,1391.400024,1366.250000,1371.550049,1371.550049,97936
2022-08-19,1382.000000,1384.250000,1367.849976,1370.550049,1370.550049,90953
2022-08-22,1370.550049,1393.900024,1351.650024,1384.699951,1384.699951,162611
2022-08-23,1370.000000,1385.500000,1354.949951,1378.650024,1378.650024,60557
2022-08-24,1381.000000,1406.000000,1351.000000,1360.500000,1360.500000,150554
2022-08-25,1372.000000,1391.099976,1350.199951,1384.449951,1384.449951,107547
2022-08-26,1394.000000,1394.000000,1367.000000,1380.250000,1380.250000,74394
2022-08-29,1345.500000,1398.000000,1342.050049,1387.000000,1387.000000,146677
2022-08-30,1395.000000,1409.000000,1381.000000,1390.500000,1390.500000,108058
2022-09-01,1376.000000,1435.000000,1376.000000,1412.050049,1412.050049,181277
2022-09-02,1415.550049,1432.150024,1390.000000,1416.949951,1416.949951,310101
2022-09-05,1416.750000,1429.449951,1375.349976,1388.900024,1388.900024,143892
2022-09-06,1401.099976,1459.000000,1392.050049,1431.349976,1431.349976,294433
2022-09-07,1428.900024,1430.650024,1410.550049,1415.550049,1415.550049,75535
2022-09-08,1429.650024,1429.650024,1400.000000,1406.000000,1406.000000,41456
2022-09-09,1415.000000,1431.349976,1366.000000,1380.550049,1380.550049,107113
2022-09-12,1380.550049,1405.050049,1377.900024,1388.150024,1388.150024,52364
2022-09-13,1390.400024,1399.000000,1376.250000,1394.500000,1394.500000,108134
2022-09-14,1380.000000,1394.349976,1371.000000,1384.699951,1384.699951,59699
2022-09-15,1389.000000,1661.599976,1389.000000,1661.599976,1661.599976,2029687
2022-09-16,1700.000000,1785.000000,1573.599976,1597.250000,1597.250000,3596345
2022-09-19,1590.000000,1748.000000,1545.000000,1689.349976,1689.349976,2956336
2022-09-20,1689.000000,1703.449951,1631.150024,1641.949951,1641.949951,461899
2022-09-21,1641.000000,1663.050049,1565.050049,1582.050049,1582.050049,343316
2022-09-22,1587.000000,1623.750000,1552.099976,1608.050049,1608.050049,314184
2022-09-23,1608.000000,1613.699951,1530.000000,1545.099976,1545.099976,139422
2022-09-26,1525.000000,1615.800049,1487.750000,1573.650024,1573.650024,244937
2022-09-27,1599.000000,1614.400024,1535.000000,1555.550049,1555.550049,205796
2022-09-28,1545.000000,1574.400024,1511.000000,1533.449951,1533.449951,219524
2022-09-29,1550.000000,1564.000000,1515.000000,1521.199951,1521.199951,80451
2022-09-30,1523.000000,1590.000000,1512.949951,1573.599976,1573.599976,200456
2022-10-03,1565.000000,1602.449951,1548.699951,1568.349976,1568.349976,93724
2022-10-04,1599.000000,1614.900024,1544.050049,1579.199951,1579.199951,252474
2022-10-06,1580.199951,1630.000000,1577.000000,1593.300049,1593.300049,98447
2022-10-07,1591.900024,1595.300049,1561.000000,1570.400024,1570.400024,53603
2022-10-10,1562.000000,1567.949951,1547.000000,1562.900024,1562.900024,45498
2022-10-11,1568.000000,1624.750000,1532.199951,1551.900024,1551.900024,276839
2022-10-12,1560.000000,1564.599976,1515.500000,1526.050049,1526.050049,81355
2022-10-13,1529.650024,1532.949951,1472.449951,1478.150024,1478.150024,95633
2022-10-14,1503.500000,1531.050049,1485.050049,1496.500000,1496.500000,81452
2022-10-17,1485.000000,1521.000000,1483.300049,1495.449951,1495.449951,66705
2022-10-18,1502.949951,1512.000000,1483.150024,1492.550049,1492.550049,90862
2022-10-19,1498.800049,1568.800049,1480.949951,1498.349976,1498.349976,253653
2022-10-20,1495.000000,1530.000000,1495.000000,1521.099976,1521.099976,98995
2022-10-21,1521.099976,1538.099976,1504.000000,1511.150024,1511.150024,97903
2022-10-24,1521.650024,1530.050049,1510.150024,1515.800049,1515.800049,10060
2022-10-25,1516.000000,1520.000000,1485.000000,1492.849976,1492.849976,50239
2022-10-27,1500.000000,1516.400024,1485.050049,1505.849976,1505.849976,50332
2022-10-28,1512.949951,1544.400024,1503.750000,1522.150024,1522.150024,141721
2022-10-31,1530.000000,1559.000000,1522.250000,1541.949951,1541.949951,129317
2022-11-01,1549.599976,1572.849976,1545.000000,1556.099976,1556.099976,119331
2022-11-02,1560.449951,1569.400024,1522.000000,1529.849976,1529.849976,71258
2022-11-03,1528.000000,1528.000000,1504.050049,1509.050049,1509.050049,55498
2022-11-04,1509.000000,1591.400024,1509.000000,1582.300049,1582.300049,184755
2022-11-07,1590.000000,1653.250000,1582.300049,1616.699951,1616.699951,285170
2022-11-09,1605.500000,1736.849976,1495.050049,1706.050049,1706.050049,1579027
2022-11-10,1680.000000,1747.949951,1666.050049,1722.000000,1722.000000,637370
2022-11-11,1746.000000,1746.000000,1685.000000,1722.699951,1722.699951,137977
2022-11-14,1726.699951,1762.599976,1701.650024,1719.099976,1719.099976,253967
2022-11-15,1720.000000,1789.000000,1720.000000,1754.300049,1754.300049,444030
2022-11-16,1755.000000,1769.699951,1671.050049,1719.550049,1719.550049,134501
2022-11-17,1710.000000,1737.599976,1710.000000,1728.849976,1728.849976,69808
2022-11-18,1736.000000,1736.000000,1695.449951,1709.650024,1709.650024,59267
2022-11-21,1709.650024,1729.000000,1676.000000,1703.650024,1703.650024,92743
2022-11-22,1703.599976,1779.849976,1689.050049,1758.900024,1758.900024,143802
2022-11-23,1767.699951,1770.900024,1700.000000,1714.750000,1714.750000,93404
2022-11-24,1716.000000,1744.349976,1706.400024,1730.599976,1730.599976,96020
2022-11-25,1739.000000,1844.099976,1731.349976,1799.449951,1799.449951,597920
2022-11-28,1789.000000,1943.650024,1776.050049,1918.500000,1918.500000,852346
2022-11-29,1934.000000,1954.599976,1910.000000,1929.900024,1929.900024,570612
2022-11-30,1923.000000,1932.900024,1863.099976,1882.849976,1882.849976,217796
2022-12-01,1892.300049,1892.300049,1845.250000,1856.449951,1856.449951,133453
2022-12-02,1859.949951,1981.000000,1838.050049,1937.550049,1937.550049,733428
2022-12-05,1940.000000,1947.250000,1882.550049,1895.699951,1895.699951,143020
2022-12-06,1889.949951,1918.000000,1870.000000,1878.599976,1878.599976,114302
2022-12-07,1877.000000,1917.949951,1842.300049,1862.050049,1862.050049,122527
2022-12-08,1871.349976,1879.900024,1842.800049,1855.349976,1855.349976,72103
2022-12-09,1860.000000,1905.000000,1805.000000,1818.300049,1818.300049,156085
2022-12-12,1826.000000,1855.000000,1803.000000,1844.400024,1844.400024,112132
2022-12-13,1852.000000,1878.699951,1831.050049,1863.699951,1863.699951,100490
2022-12-14,1864.000000,1874.400024,1826.349976,1839.199951,1839.199951,60531
2022-12-15,1833.949951,1920.000000,1806.000000,1888.800049,1888.800049,288296
2022-12-16,1865.449951,1878.849976,1807.150024,1822.250000,1822.250000,122898
2022-12-19,1819.000000,1819.000000,1753.150024,1773.699951,1773.699951,128612
2022-12-20,1781.550049,1815.900024,1750.500000,1762.699951,1762.699951,111726
2022-12-21,1771.500000,1820.000000,1697.000000,1753.500000,1753.500000,270047
2022-12-22,1760.000000,1777.650024,1646.900024,1658.900024,1658.900024,131422
2022-12-23,1657.900024,1657.949951,1511.300049,1553.550049,1553.550049,146404
2022-12-26,1560.000000,1653.150024,1556.099976,1600.900024,1600.900024,247491
2022-12-27,1608.000000,1671.099976,1595.500000,1660.650024,1660.650024,208216
2022-12-28,1664.949951,1664.949951,1606.949951,1638.400024,1638.400024,147759
2022-12-29,1638.000000,1648.500000,1618.050049,1637.150024,1637.150024,72365
2022-12-30,1647.400024,1673.449951,1632.550049,1642.500000,1642.500000,56025
2023-01-02,1644.949951,1669.000000,1619.199951,1629.750000,1629.750000,69960
2023-01-03,1629.750000,1655.949951,1621.050049,1637.699951,1637.699951,62342
2023-01-04,1637.949951,1648.400024,1601.250000,1610.800049,1610.800049,61580
2023-01-05,1618.900024,1706.949951,1618.900024,1666.900024,1666.900024,765020
2023-01-06,1684.949951,1765.000000,1654.449951,1740.500000,1740.500000,642943
2023-01-09,1760.699951,1767.099976,1668.000000,1675.050049,1675.050049,240382
2023-01-10,1683.400024,1688.000000,1596.199951,1620.400024,1620.400024,180342
2023-01-11,1634.000000,1669.900024,1624.050049,1644.800049,1644.800049,238090
2023-01-12,1652.000000,1653.500000,1630.550049,1644.849976,1644.849976,51767
2023-01-13,1649.699951,1684.000000,1640.650024,1674.199951,1674.199951,113900
2023-01-16,1674.800049,1684.800049,1634.449951,1642.199951,1642.199951,43784
2023-01-17,1646.800049,1648.949951,1622.000000,1637.250000,1637.250000,35412
2023-01-18,1637.250000,1645.900024,1606.000000,1614.849976,1614.849976,53312
2023-01-19,1614.000000,1633.949951,1600.000000,1614.250000,1614.250000,66978
2023-01-20,1614.949951,1631.949951,1610.000000,1614.099976,1614.099976,46614
2023-01-23,1611.000000,1642.800049,1600.000000,1603.199951,1603.199951,68223
2023-01-24,1611.250000,1623.949951,1581.800049,1592.300049,1592.300049,59554
2023-01-25,1593.099976,1640.000000,1574.000000,1585.150024,1585.150024,85744
2023-01-27,1580.050049,1610.800049,1500.050049,1543.449951,1543.449951,155467
2023-01-30,1543.449951,1564.250000,1491.099976,1509.750000,1509.750000,80064
2023-01-31,1523.750000,1585.000000,1496.099976,1573.150024,1573.150024,171133
2023-02-01,1573.150024,1613.000000,1497.599976,1528.050049,1528.050049,116283
2023-02-02,1528.050049,1571.599976,1518.000000,1526.300049,1526.300049,52251
2023-02-03,1535.050049,1554.849976,1509.050049,1548.099976,1548.099976,48758
2023-02-06,1549.949951,1598.349976,1538.949951,1581.300049,1581.300049,148233
2023-02-07,1585.949951,1585.949951,1537.250000,1544.800049,1544.800049,41897
2023-02-08,1544.800049,1547.000000,1528.449951,1536.949951,1536.949951,30572
2023-02-09,1540.000000,1552.000000,1515.000000,1523.000000,1523.000000,45366
