Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,1008.450012,1016.950012,1003.250000,1006.349976,1006.349976,1294200
2023-01-12,1010.000000,1013.500000,997.299988,1001.549988,1001.549988,1948321
2023-01-13,1004.450012,1009.000000,986.299988,1003.150024,1003.150024,2837817
2023-01-16,1008.200012,1035.750000,1003.250000,1034.449951,1034.449951,4286551
2023-01-17,1034.000000,1050.000000,1030.900024,1046.050049,1046.050049,2466876
2023-01-18,1046.050049,1051.500000,1043.500000,1048.349976,1048.349976,1138627
2023-01-19,1043.900024,1054.000000,1040.099976,1053.300049,1053.300049,1768051
2023-01-20,1052.500000,1057.500000,1041.849976,1046.500000,1046.500000,1160517
2023-01-23,1053.500000,1069.599976,1047.250000,1065.300049,1065.300049,1344952
2023-01-24,1070.000000,1077.300049,1065.300049,1070.599976,1070.599976,1578750
2023-01-25,1065.000000,1067.699951,1049.000000,1051.150024,1051.150024,1049973
2023-01-27,1051.000000,1057.650024,1021.500000,1030.099976,1030.099976,1651820
2023-01-30,1030.099976,1047.949951,1018.400024,1036.099976,1036.099976,2654212
2023-01-31,1025.000000,1028.849976,996.049988,1015.000000,1015.000000,5797831
2023-02-01,1018.049988,1034.500000,1003.299988,1023.750000,1023.750000,1939670
2023-02-02,1027.300049,1044.250000,1011.099976,1016.650024,1016.650024,3860090
2023-02-03,1024.449951,1026.900024,1003.000000,1011.299988,1011.299988,2980262
2023-02-06,1006.000000,1016.400024,997.000000,1005.349976,1005.349976,2003960
2023-02-07,1005.000000,1008.450012,997.000000,1002.450012,1002.450012,1697633
2023-02-08,1007.500000,1021.150024,1004.349976,1011.049988,1011.049988,2611176
2023-02-09,1011.049988,1017.700012,1002.599976,1016.000000,1016.000000,1782819
